date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2013-07-15,sh.600000,4.1908252500,4.2692500500,4.1222035500,4.1957268000,4.1614159500,103850924,891216128.0000,2,0.695922,1,0.824500,0
2013-07-16,sh.600000,4.1761206000,4.1908252500,4.1222035500,4.1859237000,4.1957268000,78430472,664317056.0000,2,0.525576,1,-0.233600,0
2013-07-17,sh.600000,4.1761206000,4.1908252500,4.1074989000,4.1418097500,4.1859237000,79489709,673336896.0000,2,0.532674,1,-1.053900,0
2013-07-18,sh.600000,4.1222035500,4.1418097500,3.9996648000,4.0192710000,4.1418097500,99044377,818192320.0000,2,0.663713,1,-2.958600,0
2013-07-19,sh.600000,4.0290741000,4.0388772000,3.9310431000,3.9359446500,4.0192710000,76242268,619426688.0000,2,0.510912,1,-2.073200,0
2013-07-22,sh.600000,3.8722245000,3.9163384500,3.8330121000,3.8967322500,3.9359446500,95552055,754153152.0000,2,0.640310,1,-0.996300,0
2013-07-23,sh.600000,3.9163384500,4.0339756500,3.8918307000,3.9898617000,3.8967322500,115906521,942643008.0000,2,0.776709,1,2.389900,0
2013-07-24,sh.600000,3.9408462000,3.9653539500,3.8722245000,3.9212400000,3.9898617000,87410550,697536448.0000,2,0.585753,1,-1.719900,0
2013-07-25,sh.600000,3.9310431000,3.9751570500,3.9016338000,3.9310431000,3.9212400000,62010839,497968448.0000,2,0.415545,1,0.250000,0
2013-07-26,sh.600000,3.9114369000,3.9261415500,3.8918307000,3.9065353500,3.9310431000,42800503,341110336.0000,2,0.286813,1,-0.623400,0
2013-07-29,sh.600000,3.8722245000,3.8722245000,3.7790950500,3.7937997000,3.9065353500,84518514,655293184.0000,2,0.566373,1,-2.885800,0
2013-07-30,sh.600000,3.8134059000,3.9016338000,3.7937997000,3.8428152000,3.7937997000,68907635,540970752.0000,2,0.461761,1,1.292000,0
2013-07-31,sh.600000,3.8771260500,3.9310431000,3.8330121000,3.8526183000,3.8428152000,50335414,397874880.0000,2,0.337306,1,0.255100,0
2013-08-01,sh.600000,3.8820276000,3.9310431000,3.8575198500,3.9163384500,3.8526183000,58959381,469433184.0000,2,0.395097,1,1.653900,0
2013-08-02,sh.600000,3.9506493000,3.9800586000,3.9065353500,3.9114369000,3.9163384500,57767151,463891776.0000,2,0.387107,1,-0.125200,0
2013-08-05,sh.600000,3.9114369000,3.9555508500,3.8967322500,3.9506493000,3.9114369000,53056118,425459712.0000,2,0.355538,1,1.002500,0
2013-08-06,sh.600000,3.9359446500,3.9604524000,3.9114369000,3.9359446500,3.9506493000,82798496,664260224.0000,2,0.554846,1,-0.372200,0
2013-08-07,sh.600000,3.9359446500,3.9898617000,3.9212400000,3.9261415500,3.9359446500,68679917,553785280.0000,2,0.460235,1,-0.249100,0
2013-08-08,sh.600000,3.9261415500,3.9555508500,3.8967322500,3.9163384500,3.9261415500,54611350,436833728.0000,2,0.365960,1,-0.249700,0
2013-08-09,sh.600000,3.9457477500,3.9604524000,3.9016338000,3.9261415500,3.9163384500,55483572,444645248.0000,2,0.371805,1,0.250300,0
2013-08-12,sh.600000,3.9408462000,4.0780896000,3.9261415500,4.0731880500,3.9261415500,142760853,1171789056.0000,2,0.956664,1,3.745300,0
2013-08-13,sh.600000,4.0682865000,4.1320066500,4.0535818500,4.1271051000,4.0731880500,118672580,991814144.0000,2,0.795245,1,1.323700,0
2013-08-14,sh.600000,4.1369082000,4.1810221500,4.0682865000,4.0731880500,4.1271051000,121903670,1025898624.0000,2,0.816897,1,-1.306400,0
2013-08-15,sh.600000,4.0731880500,4.1025973500,4.0192710000,4.0290741000,4.0731880500,67134769,556547136.0000,2,0.449881,1,-1.083000,0
2013-08-16,sh.600000,4.0045663500,4.4310012000,3.9947632500,4.0731880500,4.0290741000,264712593,2254296064.0000,2,1.773883,1,1.094900,0
2013-08-19,sh.600000,4.0388772000,4.1663175000,4.0339756500,4.1418097500,4.0731880500,124704778,1044624768.0000,2,0.835667,1,1.684700,0
2013-08-20,sh.600000,4.1271051000,4.3035609000,4.1124004500,4.1712190500,4.1418097500,153605678,1314061952.0000,2,1.029337,1,0.710100,0
2013-08-21,sh.600000,4.1810221500,4.2055299000,4.1025973500,4.1418097500,4.1712190500,65732224,554833024.0000,2,0.440483,1,-0.705100,0
2013-08-22,sh.600000,4.1222035500,4.2251361000,4.1173020000,4.1369082000,4.1418097500,60326480,513025408.0000,2,0.404258,1,-0.118300,0
2013-08-23,sh.600000,4.1859237000,4.2300376500,4.0437787500,4.1271051000,4.1369082000,117530030,995509248.0000,2,0.787588,1,-0.237000,0
2013-08-26,sh.600000,4.1418097500,4.3035609000,4.1173020000,4.2839547000,4.1271051000,161720147,1399048064.0000,2,1.083713,1,3.800500,0
2013-08-27,sh.600000,4.2888562500,4.4359027500,4.2643485000,4.3868872500,4.2839547000,224672933,2001682176.0000,2,1.505571,1,2.402700,0
2013-08-28,sh.600000,4.3525764000,4.4849182500,4.3084624500,4.4113950000,4.3868872500,243574963,2194823680.0000,2,1.632236,1,0.558700,0
2013-08-29,sh.600000,4.4653120500,4.5143275500,4.3427733000,4.3721826000,4.4113950000,146496955,1320039168.0000,2,0.981700,1,-0.888900,0
2013-08-30,sh.600000,4.3427733000,4.4359027500,4.2937578000,4.4064934500,4.3721826000,129143351,1152526336.0000,2,0.865411,1,0.784800,0
2013-09-02,sh.600000,4.4653120500,4.5535399500,4.3868872500,4.3966903500,4.4064934500,141236900,1281805056.0000,2,0.946452,1,-0.222500,0
2013-09-03,sh.600000,4.3917888000,4.4702136000,4.3574779500,4.4555089500,4.3966903500,140383661,1269355904.0000,2,0.940734,1,1.337800,0
2013-09-04,sh.600000,4.4310012000,4.5290322000,4.4260996500,4.4800167000,4.4555089500,142450054,1305299456.0000,2,0.954581,1,0.550100,0
2013-09-05,sh.600000,4.5045244500,4.5045244500,4.4408043000,4.4751151500,4.4800167000,93544409,852833088.0000,2,0.626857,1,-0.109400,0
2013-09-06,sh.600000,4.4849182500,4.8378298500,4.4702136000,4.6907833500,4.4751151500,301015120,2850092288.0000,2,2.017152,1,4.819300,0
2013-09-09,sh.600000,5.0387934000,5.1613321500,4.9897779000,5.1613321500,4.6907833500,580189232,6069489664.0000,2,3.887944,1,10.031300,0
2013-09-10,sh.600000,5.3917050000,5.6318809500,5.2789693500,5.5877670000,5.1613321500,1198024112,13328930816.0000,2,8.028158,1,8.262100,0
2013-09-11,sh.600000,5.4946375500,5.6220778500,5.4897360000,5.5240468500,5.5877670000,603551024,6834516224.0000,2,4.044495,1,-1.140400,0
2013-09-12,sh.600000,5.5387515000,6.0779220000,5.4701298000,6.0043987500,5.5240468500,1041527536,12498180352.0000,2,6.979448,1,8.695700,0
2013-09-13,sh.600000,5.9210724000,6.0142018500,5.7495181500,5.8377460500,6.0043987500,661646544,7947104256.0000,2,4.433803,1,-2.775500,0
2013-09-16,sh.600000,5.8818600000,5.8916631000,5.5044406500,5.6318809500,5.8377460500,699493328,8064946432.0000,2,4.687421,1,-3.526400,0
2013-09-17,sh.600000,5.5926685500,5.6269794000,5.2789693500,5.3083786500,5.6318809500,511737936,5694768128.0000,2,3.429241,1,-5.744100,0
2013-09-18,sh.600000,5.3671972500,5.4848344500,5.3083786500,5.3917050000,5.3083786500,400172144,4413153536.0000,2,2.681620,1,1.569700,0
2013-09-23,sh.600000,5.4162127500,5.4897360000,5.2936740000,5.4799329000,5.3917050000,453630144,4987201280.0000,2,3.039851,1,1.636400,0
2013-09-24,sh.600000,5.4848344500,5.4897360000,5.1809383500,5.2985755500,5.4799329000,476900624,5154101248.0000,2,3.195790,1,-3.309500,0
2013-09-25,sh.600000,5.2642647000,5.4799329000,5.2397569500,5.2838709000,5.2985755500,384146144,4206311472.0000,2,2.574227,1,-0.277500,0
2013-09-26,sh.600000,5.2691662500,5.2740678000,4.9358608500,4.9848763500,5.2838709000,448493840,4639913728.0000,2,3.005431,1,-5.658600,0
2013-09-27,sh.600000,4.9554670500,5.0633011500,4.9260577500,5.0191872000,4.9848763500,243782409,2485876800.0000,2,1.633626,1,0.688300,0
2013-09-30,sh.600000,5.0682027000,5.0829073500,4.9113531000,4.9456639500,5.0191872000,256510906,2609512400.0000,2,1.718922,1,-1.464800,0
2013-10-08,sh.600000,4.9162546500,5.0633011500,4.8427314000,5.0142856500,4.9456639500,258444174,2618477424.0000,2,1.731877,1,1.387500,0
2013-10-09,sh.600000,4.9505655000,5.1270213000,4.9358608500,5.0338918500,5.0142856500,244015218,2503190592.0000,2,1.635186,1,0.391000,0
2013-10-10,sh.600000,5.0485965000,5.0731042500,4.8672391500,4.8917469000,5.0338918500,249225016,2508885952.0000,2,1.670098,1,-2.823800,0
2013-10-11,sh.600000,4.9505655000,5.2201507500,4.9015500000,5.1711352500,4.8917469000,441961264,4582589696.0000,2,2.961656,1,5.711400,0
2013-10-14,sh.600000,5.1221197500,5.1466275000,5.0240887500,5.0436949500,5.1711352500,274009312,2834786592.0000,2,1.836182,1,-2.464500,0
2013-10-15,sh.600000,5.0485965000,5.0731042500,4.9113531000,4.9554670500,5.0436949500,212323978,2155489648.0000,2,1.422818,1,-1.749300,0
2013-10-16,sh.600000,4.9456639500,4.9456639500,4.8133221000,4.8574360500,4.9554670500,217322904,2160308480.0000,2,1.456317,1,-1.978200,0
2013-10-17,sh.600000,4.9064515500,4.9358608500,4.8084205500,4.8133221000,4.8574360500,145253461,1440499472.0000,2,0.973367,1,-0.908200,0
2013-10-18,sh.600000,4.8133221000,4.9309593000,4.8035190000,4.8427314000,4.8133221000,129849775,1290361120.0000,2,0.870145,1,0.611000,0
2013-10-21,sh.600000,4.8770422500,4.9799748000,4.8035190000,4.9603686000,4.8427314000,211850917,2123854880.0000,2,1.419648,1,2.429100,0
2013-10-22,sh.600000,4.9554670500,4.9554670500,4.8329283000,4.8672391500,4.9603686000,156011435,1554175488.0000,2,1.045458,1,-1.877500,0
2013-10-23,sh.600000,4.8770422500,5.0731042500,4.8574360500,4.9113531000,4.8672391500,260513178,2639944208.0000,2,1.745742,1,0.906300,0
2013-10-24,sh.600000,4.8819438000,4.9799748000,4.8133221000,4.8917469000,4.9113531000,170003394,1700451824.0000,2,1.139221,1,-0.399200,0
2013-10-25,sh.600000,4.9064515500,5.0289903000,4.8966484500,4.9358608500,4.8917469000,256524257,2593128912.0000,2,1.719012,1,0.901800,0
2013-10-28,sh.600000,4.9407624000,5.0093841000,4.8623376000,4.9750732500,4.9358608500,164098118,1650688528.0000,2,1.099649,1,0.794400,0
2013-10-29,sh.600000,5.0093841000,5.2397569500,4.9897779000,5.1368244000,4.9750732500,494214048,5150564608.0000,2,3.311810,1,3.251200,0
2013-10-30,sh.600000,5.1368244000,5.2054461000,5.0534980500,5.1907414500,5.1368244000,301165856,3162162384.0000,2,2.018162,1,1.049600,0
2013-10-31,sh.600000,5.1858399000,5.1956430000,5.0534980500,5.0633011500,5.1907414500,211637554,2206625472.0000,2,1.418218,1,-2.455100,0
2013-11-01,sh.600000,5.0583996000,5.1613321500,5.0142856500,5.1074151000,5.0633011500,164057262,1704932176.0000,2,1.099375,1,0.871200,0
2013-11-04,sh.600000,5.1368244000,5.1662337000,5.0289903000,5.0485965000,5.1074151000,138786390,1438550560.0000,2,0.930031,1,-1.151600,0
2013-11-05,sh.600000,5.0093841000,5.0240887500,4.9211562000,4.9995810000,5.0485965000,172536527,1747250976.0000,2,1.156196,1,-0.970900,0
2013-11-06,sh.600000,4.9358608500,4.9995810000,4.9015500000,4.9162546500,4.9995810000,151026564,1522867120.0000,2,1.012054,1,-1.666700,0
2013-11-07,sh.600000,4.9407624000,4.9946794500,4.8868453500,4.9260577500,4.9162546500,114983822,1158380384.0000,2,0.770526,1,0.199400,0
2013-11-08,sh.600000,4.9113531000,4.9505655000,4.8672391500,4.8917469000,4.9260577500,110388788,1104891680.0000,2,0.739734,1,-0.696500,0
2013-11-11,sh.600000,4.8966484500,4.9113531000,4.8525345000,4.8868453500,4.8917469000,79759246,793983216.0000,2,0.534480,1,-0.100200,0
2013-11-12,sh.600000,4.9064515500,4.9946794500,4.9015500000,4.9603686000,4.8868453500,119655182,1209294432.0000,2,0.801829,1,1.504500,0
2013-11-13,sh.600000,4.9211562000,4.9260577500,4.7201926500,4.7250942000,4.9603686000,208714474,2049839120.0000,2,1.398630,1,-4.743100,0
2013-11-14,sh.600000,4.7054880000,4.7447004000,4.6025554500,4.6515709500,4.7250942000,169111025,1601513584.0000,2,1.133241,1,-1.556000,0
2013-11-15,sh.600000,4.6515709500,4.8280267500,4.6466694000,4.7447004000,4.6515709500,180564555,1753424288.0000,2,1.209993,1,2.002100,0
2013-11-18,sh.600000,4.7790112500,4.9554670500,4.7348973000,4.9505655000,4.7447004000,231275931,2289354080.0000,2,1.549818,1,4.338800,0
2013-11-19,sh.600000,4.9505655000,4.9505655000,4.8770422500,4.8868453500,4.9505655000,128516630,1286050560.0000,2,0.861211,1,-1.287100,0
2013-11-20,sh.600000,4.9064515500,4.9897779000,4.8868453500,4.9260577500,4.8868453500,125986570,1265362960.0000,2,0.844257,1,0.802400,0
2013-11-21,sh.600000,4.9015500000,4.9407624000,4.7937159000,4.9358608500,4.9260577500,172340745,1708643968.0000,2,1.154884,1,0.199000,0
2013-11-22,sh.600000,4.9260577500,4.9554670500,4.8917469000,4.9309593000,4.9358608500,131116961,1317526608.0000,2,0.878636,1,-0.099300,0
2013-11-25,sh.600000,4.8966484500,4.9554670500,4.8623376000,4.8672391500,4.9309593000,96767050,967272352.0000,2,0.648452,1,-1.292200,0
2013-11-26,sh.600000,4.8525345000,4.9162546500,4.8427314000,4.8525345000,4.8672391500,72857686,724350736.0000,2,0.488231,1,-0.302100,0
2013-11-27,sh.600000,4.8378298500,4.9407624000,4.7839128000,4.8672391500,4.8525345000,134357122,1332415712.0000,2,0.900349,1,0.303000,0
2013-11-28,sh.600000,4.8770422500,4.9309593000,4.8525345000,4.8819438000,4.8672391500,121839005,1217508432.0000,2,0.816463,1,0.302100,0
2013-11-29,sh.600000,4.9309593000,4.9603686000,4.8819438000,4.8966484500,4.8819438000,112491968,1128740864.0000,2,0.753827,1,0.301200,0
2013-12-02,sh.600000,4.9505655000,5.0682027000,4.8966484500,5.0583996000,4.8966484500,408952608,4162905232.0000,2,2.740459,1,3.303300,0
2013-12-03,sh.600000,5.0338918500,5.0682027000,4.9701717000,5.0289903000,5.0583996000,178953713,1832350272.0000,2,1.199198,1,-0.581400,0
2013-12-04,sh.600000,5.0191872000,5.1809383500,4.9995810000,5.0976120000,5.0289903000,283303328,2951386528.0000,2,1.898463,1,1.364500,0
2013-12-05,sh.600000,5.0976120000,5.1172182000,5.0387934000,5.0731042500,5.0976120000,150565456,1557557552.0000,2,1.008964,1,-0.480800,0
2013-12-06,sh.600000,5.0682027000,5.0682027000,4.9652701500,5.0093841000,5.0731042500,157734044,1611228720.0000,2,1.057002,1,-1.256000,0
2013-12-09,sh.600000,5.0044825500,5.0240887500,4.9407624000,4.9554670500,5.0093841000,111336390,1127426960.0000,2,0.746084,1,-1.076300,0
2013-12-10,sh.600000,4.9603686000,5.0044825500,4.9407624000,4.9701717000,4.9554670500,89476538,907205504.0000,2,0.599597,1,0.296700,0
2013-12-11,sh.600000,4.9554670500,4.9652701500,4.8574360500,4.8672391500,4.9701717000,127176728,1268123952.0000,2,0.852232,1,-2.071000,0
2013-12-12,sh.600000,4.8574360500,4.8819438000,4.8378298500,4.8427314000,4.8672391500,89839025,889730896.0000,2,0.602026,1,-0.503500,0
2013-12-13,sh.600000,4.8231252000,4.8280267500,4.7888143500,4.8182236500,4.8427314000,98124624,963431280.0000,2,0.657549,1,-0.506100,0
2013-12-16,sh.600000,4.8280267500,4.8868453500,4.7643066000,4.7741097000,4.8182236500,119802106,1177159744.0000,2,0.802814,1,-0.915600,0
2013-12-17,sh.600000,4.7839128000,4.7888143500,4.7348973000,4.7496019500,4.7741097000,78126226,758108128.0000,2,0.523537,1,-0.513300,0
2013-12-18,sh.600000,4.7594050500,4.8035190000,4.7447004000,4.7594050500,4.7496019500,55191766,536799936.0000,2,0.369849,1,0.206400,0
2013-12-19,sh.600000,4.7790112500,4.7937159000,4.7054880000,4.7103895500,4.7594050500,71003510,687152704.0000,2,0.475806,1,-1.029900,0
2013-12-20,sh.600000,4.7201926500,4.7250942000,4.5780477000,4.5878508000,4.7103895500,107593841,1018130464.0000,2,0.721004,1,-2.601500,0
2013-12-23,sh.600000,4.6123585500,4.6466694000,4.5633430500,4.5780477000,4.5878508000,63014853,590896800.0000,2,0.422273,1,-0.213700,0
2013-12-24,sh.600000,4.5927523500,4.6123585500,4.5339337500,4.5780477000,4.5780477000,71802936,671260000.0000,2,0.481163,1,0.000000,0
2013-12-25,sh.600000,4.5731461500,4.5829492500,4.4849182500,4.5437368500,4.5780477000,89003265,821820576.0000,2,0.596426,1,-0.749500,0
2013-12-26,sh.600000,4.5388353000,4.5437368500,4.4408043000,4.4555089500,4.5437368500,82518650,753839552.0000,2,0.552971,1,-1.941700,0
2013-12-27,sh.600000,4.4555089500,4.5682446000,4.4506074000,4.5290322000,4.4555089500,88052311,811334784.0000,2,0.590053,1,1.650200,0
2013-12-30,sh.600000,4.5584415000,4.5682446000,4.5045244500,4.5094260000,4.5290322000,70408751,650877056.0000,2,0.471821,1,-0.432900,0
2013-12-31,sh.600000,4.5143275500,4.6711771500,4.4947213500,4.6221616500,4.5094260000,107237045,1006340928.0000,2,0.718613,1,2.500000,0
2014-01-02,sh.600000,4.6270632000,4.6319647500,4.5535399500,4.5731461500,4.6221616500,69821037,652410784.0000,2,0.467882,1,-1.060400,0
2014-01-03,sh.600000,4.5486384000,4.5584415000,4.4506074000,4.4800167000,4.5731461500,88351969,807094464.0000,2,0.592061,1,-2.036400,0
2014-01-06,sh.600000,4.5633430500,4.5780477000,4.4751151500,4.5045244500,4.4800167000,117267700,1079925472.0000,2,0.785830,1,0.547000,0
2014-01-07,sh.600000,4.4947213500,4.5143275500,4.4162965500,4.4800167000,4.5045244500,72150947,657895520.0000,2,0.483495,1,-0.544100,0
2014-01-08,sh.600000,4.4800167000,4.5682446000,4.4653120500,4.5094260000,4.4800167000,78603481,724415952.0000,2,0.526735,1,0.656500,0
2014-01-09,sh.600000,4.5094260000,4.6270632000,4.4898198000,4.5535399500,4.5094260000,109976763,1025797664.0000,2,0.736972,1,0.978300,0
2014-01-10,sh.600000,4.5486384000,4.6319647500,4.5290322000,4.6123585500,4.5535399500,93379978,875061952.0000,2,0.625755,1,1.291700,0
2014-01-13,sh.600000,4.6270632000,4.6417678500,4.5731461500,4.6025554500,4.6123585500,65935363,618500144.0000,2,0.441844,1,-0.212500,0
2014-01-14,sh.600000,4.6074570000,4.6221616500,4.5339337500,4.6074570000,4.6025554500,79710266,744481152.0000,2,0.534152,1,0.106500,0
2014-01-15,sh.600000,4.6025554500,4.6074570000,4.4898198000,4.5241306500,4.6074570000,77606643,717370000.0000,2,0.520055,1,-1.808500,0
2014-01-16,sh.600000,4.5192291000,4.5388353000,4.4947213500,4.4996229000,4.5241306500,67204743,618488784.0000,2,0.450350,1,-0.541700,0
2014-01-17,sh.600000,4.4947213500,4.4947213500,4.4457058500,4.4702136000,4.4996229000,66047496,601804112.0000,2,0.442595,1,-0.653600,0
2014-01-20,sh.600000,4.4604105000,4.4751151500,4.4310012000,4.4457058500,4.4702136000,42094792,382309904.0000,2,0.282084,1,-0.548200,0
2014-01-21,sh.600000,4.4604105000,4.5388353000,4.4555089500,4.4898198000,4.4457058500,47596032,436604864.0000,2,0.318949,1,0.992300,0
2014-01-22,sh.600000,4.4996229000,4.5976539000,4.4947213500,4.5780477000,4.4898198000,91387277,849733120.0000,2,0.612401,1,1.965100,0
2014-01-23,sh.600000,4.5633430500,4.5780477000,4.5143275500,4.5192291000,4.5780477000,63055407,583623056.0000,2,0.422545,1,-1.284800,0
2014-01-24,sh.600000,4.4947213500,4.5682446000,4.4800167000,4.5241306500,4.5192291000,70757205,653717696.0000,2,0.474156,1,0.108500,0
2014-01-27,sh.600000,4.5045244500,4.5094260000,4.4604105000,4.4702136000,4.5241306500,69858649,637844256.0000,2,0.468134,1,-1.191800,0
2014-01-28,sh.600000,4.4702136000,4.5535399500,4.4702136000,4.5045244500,4.4702136000,57333618,527187520.0000,2,0.384202,1,0.767500,0
2014-01-29,sh.600000,4.5290322000,4.5633430500,4.5094260000,4.5535399500,4.5045244500,71042825,659122848.0000,2,0.476070,1,1.088100,0
2014-01-30,sh.600000,4.5437368500,4.5584415000,4.4849182500,4.4947213500,4.5535399500,52508927,485399536.0000,2,0.351871,1,-1.291700,0
2014-02-07,sh.600000,4.4751151500,4.4996229000,4.4457058500,4.4996229000,4.4947213500,51136921,466080896.0000,2,0.342677,1,0.109100,0
2014-02-10,sh.600000,4.4996229000,4.5584415000,4.4898198000,4.5535399500,4.4996229000,91573113,848138384.0000,2,0.613647,1,1.198300,0
2014-02-11,sh.600000,4.5633430500,4.7447004000,4.5192291000,4.6760787000,4.5535399500,212392409,2017636448.0000,2,1.423277,1,2.691100,0
2014-02-12,sh.600000,4.6564725000,4.7250942000,4.6270632000,4.6564725000,4.6760787000,106449343,1012082704.0000,2,0.713335,1,-0.419300,0
2014-02-13,sh.600000,4.6466694000,4.8231252000,4.6123585500,4.7054880000,4.6564725000,197765140,1901282560.0000,2,1.325257,1,1.052600,0
2014-02-14,sh.600000,4.7054880000,4.7201926500,4.6613740500,4.7005864500,4.7054880000,80503230,770860224.0000,2,0.539465,1,-0.104200,0
2014-02-17,sh.600000,4.7152911000,4.7348973000,4.6466694000,4.6662756000,4.7005864500,107916285,1029473520.0000,2,0.723165,1,-0.729900,0
2014-02-18,sh.600000,4.6613740500,4.6613740500,4.5241306500,4.5388353000,4.6662756000,131972251,1231564464.0000,2,0.884368,1,-2.731100,0
2014-02-19,sh.600000,4.5339337500,4.6907833500,4.5094260000,4.6515709500,4.5388353000,150729704,1420983504.0000,2,1.010065,1,2.483800,0
2014-02-20,sh.600000,4.6711771500,4.7692081500,4.5878508000,4.6025554500,4.6515709500,144607391,1379086320.0000,2,0.969038,1,-1.053700,0
2014-02-21,sh.600000,4.6025554500,4.6221616500,4.5192291000,4.5535399500,4.6025554500,82312549,765984704.0000,2,0.551590,1,-1.065000,0
2014-02-24,sh.600000,4.5094260000,4.5143275500,4.3966903500,4.4162965500,4.5535399500,135269196,1223507888.0000,2,0.906461,1,-3.014000,0
2014-02-25,sh.600000,4.4162965500,4.4506074000,4.3182655500,4.3280686500,4.4162965500,112988180,1012070336.0000,2,0.757152,1,-1.997800,0
2014-02-26,sh.600000,4.3182655500,4.3574779500,4.2986593500,4.3378717500,4.3280686500,79811062,704799664.0000,2,0.534827,1,0.226500,0
2014-02-27,sh.600000,4.3623795000,4.4260996500,4.3182655500,4.3819857000,4.3378717500,112556009,1005356240.0000,2,0.754256,1,1.016900,0
2014-02-28,sh.600000,4.3623795000,4.4162965500,4.3133640000,4.3672810500,4.3819857000,75427866,671034448.0000,2,0.505455,1,-0.335600,0
2014-03-03,sh.600000,4.3672810500,4.3721826000,4.3182655500,4.3378717500,4.3672810500,81389991,720619856.0000,2,0.545408,1,-0.673400,0
2014-03-04,sh.600000,4.3329702000,4.3672810500,4.2545454000,4.3476748500,4.3378717500,113473857,994582736.0000,2,0.760407,1,0.226000,0
2014-03-05,sh.600000,4.3427733000,4.3525764000,4.2545454000,4.2643485000,4.3476748500,66776262,585846336.0000,2,0.447479,1,-1.916600,0
2014-03-06,sh.600000,4.2643485000,4.3427733000,4.2251361000,4.3133640000,4.2643485000,105221671,920528160.0000,2,0.705108,1,1.149400,0
2014-03-07,sh.600000,4.3133640000,4.3672810500,4.2692500500,4.2790531500,4.3133640000,85996638,757643568.0000,2,0.576278,1,-0.795500,0
2014-03-10,sh.600000,4.2496438500,4.2692500500,4.1271051000,4.1369082000,4.2790531500,100335990,859115776.0000,2,0.672368,1,-3.321900,0
2014-03-11,sh.600000,4.1320066500,4.1810221500,4.1124004500,4.1467113000,4.1369082000,71119520,600753232.0000,2,0.476584,1,0.237000,0
2014-03-12,sh.600000,4.1516128500,4.2496438500,4.1124004500,4.1957268000,4.1467113000,110468613,942803792.0000,2,0.740268,1,1.182000,0
2014-03-13,sh.600000,4.2937578000,4.4751151500,4.2545454000,4.3329702000,4.1957268000,198115864,1758751744.0000,2,1.327607,1,3.271000,0
2014-03-14,sh.600000,4.3035609000,4.4260996500,4.2741516000,4.4064934500,4.3329702000,179769247,1602451088.0000,2,1.204663,1,1.696800,0
2014-03-17,sh.600000,4.4064934500,4.4064934500,4.4064934500,4.4064934500,4.4064934500,0,0.0000,2,,0,0.000000,0
2014-03-18,sh.600000,4.5192291000,4.5241306500,4.3476748500,4.3574779500,4.4064934500,167965350,1523657840.0000,2,1.125564,1,-1.112300,0
2014-03-19,sh.600000,4.3378717500,4.4457058500,4.2937578000,4.4359027500,4.3574779500,93838218,832057184.0000,2,0.628825,1,1.799800,0
2014-03-20,sh.600000,4.3917888000,4.5094260000,4.3868872500,4.4064934500,4.4359027500,166058733,1510412576.0000,2,1.112787,1,-0.663000,0
2014-03-21,sh.600000,4.4015919000,4.8476329500,4.3966903500,4.8476329500,4.4064934500,577730144,5543459840.0000,2,3.871465,1,10.011100,0
2014-03-24,sh.600000,4.8476329500,4.9064515500,4.7741097000,4.8035190000,4.8476329500,550938112,5438997504.0000,2,3.691927,1,-0.910000,0
2014-03-25,sh.600000,4.7839128000,4.8329283000,4.7447004000,4.7790112500,4.8035190000,225324449,2201589728.0000,2,1.509936,1,-0.510200,0
2014-03-26,sh.600000,4.7937159000,4.8182236500,4.6613740500,4.6956849000,4.7790112500,188654730,1813592752.0000,2,1.264207,1,-1.743600,0
2014-03-27,sh.600000,4.6711771500,4.8721407000,4.6466694000,4.7496019500,4.6956849000,310183456,3020967376.0000,2,2.078591,1,1.148200,0
2014-03-28,sh.600000,4.7250942000,4.8623376000,4.7054880000,4.7397988500,4.7496019500,235609623,2299182848.0000,2,1.578859,1,-0.206400,0
2014-03-31,sh.600000,4.7545035000,4.7888143500,4.6907833500,4.7643066000,4.7397988500,117957984,1139701360.0000,2,0.790456,1,0.517100,0
2014-04-01,sh.600000,4.7348973000,4.8231252000,4.7201926500,4.7692081500,4.7643066000,121142230,1177869504.0000,2,0.811794,1,0.102900,0
2014-04-02,sh.600000,4.7790112500,4.9211562000,4.7594050500,4.8721407000,4.7692081500,221487036,2188083760.0000,2,1.484221,1,2.158300,0
2014-04-03,sh.600000,4.8721407000,4.9015500000,4.7250942000,4.7397988500,4.8721407000,202589136,1988726352.0000,2,1.357583,1,-2.716300,0
2014-04-04,sh.600000,4.7152911000,4.7790112500,4.6907833500,4.7692081500,4.7397988500,103710191,1003039504.0000,2,0.694979,1,0.620500,0
2014-04-08,sh.600000,4.7594050500,5.0534980500,4.7594050500,4.9701717000,4.7692081500,389948096,3925146608.0000,2,2.613107,1,4.213800,0
2014-04-09,sh.600000,4.9603686000,4.9946794500,4.9162546500,4.9505655000,4.9701717000,166971745,1686236320.0000,2,1.118905,1,-0.394500,0
2014-04-10,sh.600000,4.9701717000,5.1025135500,4.9162546500,5.0142856500,4.9505655000,251774137,2565192736.0000,2,1.687180,1,1.287100,0
2014-04-11,sh.600000,4.9897779000,5.0583996000,4.9701717000,5.0240887500,5.0142856500,187981794,1923682592.0000,2,1.259697,1,0.195500,0
2014-04-14,sh.600000,5.0240887500,5.0436949500,4.9456639500,4.9603686000,5.0240887500,133566631,1356868496.0000,2,0.895052,1,-1.268300,0
2014-04-15,sh.600000,4.9358608500,4.9407624000,4.8133221000,4.8280267500,4.9603686000,176166147,1746784880.0000,2,1.180519,1,-2.668000,0
